37071	2888308	1
37071	3034707	0
37476	3031255	0
37476	2930379	2
32102	2866198	2
32102	2904220	2
35091	3049173	1
35091	2880472	2
35091	2771281	2
35091	3008520	0
35091	2977103	0
35091	2667233	0
35572	3034536	2
35572	2886683	1
35572	2799910	1
28249	3119391	1
28249	2511953	2
28249	3051655	2
28249	3070294	0
28249	3037971	1
36586	2843794	0
36586	2957139	1
36586	3112576	0
36586	3002103	2
28855	2777310	2
28855	2642435	1
28855	2730897	0
28855	2773782	0
28855	2787849	0
37249	2877268	0
37249	2968193	1
37882	2777310	1
30848	2606691	2
30848	2975206	2
30848	2838099	1
30848	2758631	0
30848	2962653	0
30848	2831413	1
26561	3103923	0
20463	2536280	2
20463	2759540	0
20463	3012592	0
20463	2697760	1
20463	3052446	2
20463	2519803	2
34805	3031143	2
34805	3120335	2
34805	2989993	0
34805	2845970	1
38754	2629905	1
38754	2906042	0
38754	2916797	2
24716	2846685	0
24716	2781493	0
24716	3089448	2
27735	3090835	2
27735	3049173	0
27735	3066782	1
27735	2972830	1
32951	2718554	2
39275	2846685	1
39275	2831548	2
39275	3003040	2
39275	2758631	1
35255	3017598	2
35255	2877591	0
35255	2759250	1
33254	3066935	2
33254	2655408	0
33254	2949815	2
20966	2946768	1
21237	3030074	0
28415	2951143	1
28415	2803457	1
28415	3013656	1
28990	2910085	1
28990	2667303	1
28990	3053880	2
28990	2519083	1
39586	2991286	1
39586	2666586	2
28150	3029097	1
28150	2682059	0
28150	3115943	1
28150	3036770	1
36353	2838099	0
36353	3015034	0
36353	3066951	1
36353	2989550	1
20852	2666421	1
39043	2881544	1
39043	2952155	1
39043	2562919	1
39043	3015702	0
39043	3074632	0
39043	2960306	2
30350	2769448	1
30350	2651233	1
30350	2923095	1
30350	2817320	1
27361	3047154	2
33273	2996067	1
30812	2560958	2
30812	2903191	0
30812	2758631	2
30812	2832798	1
20198	2769292	1
20198	3027972	1
20198	3019290	0
31788	3062790	0
31788	2716102	1
31788	3074303	1
31788	2996138	1
39518	2953446	2
23956	3070294	2
29373	2837923	0
29373	2874464	1
29373	3121072	2
29373	2777292	2
24798	2996067	2
39781	2939087	2
39781	3034536	2
31809	2850930	1
30212	2876770	2
30212	3034199	2
30212	2758930	1
30212	3108497	2
23326	2970896	2
23326	2838861	0
23326	2648438	1
30565	2724710	2
32961	2882326	2
32961	2995389	0
32961	3013596	1
22139	2804185	2
22139	2930137	1
22139	2866198	1
22139	3031635	0
22139	3066782	0
22139	3082394	0
37642	3062031	1
37642	2595464	2
37642	2655408	2
36933	3038114	1
36933	2535192	1
36933	2961713	2
29332	2963239	2
29332	2848056	0
29332	2685076	1
29332	2881385	1
29332	2962635	0
27564	2929317	0
27564	3027518	0
27564	2853988	0
35795	2560958	2
32771	3107572	1
32771	3103923	2
32771	2831338	0
32771	2615758	2
32771	2798079	0
32771	2759295	1
20969	2804231	2
20969	3029079	1
20969	2976021	2
20969	3028272	2
20969	2977649	2
20969	3113646	2
29603	2975426	1
29603	2943503	1
29603	2925250	0
29603	2798079	1
37063	3107018	0
37063	2913437	1
37063	2780371	0
37063	2832703	0
37063	2688299	0
37063	3060803	1
32274	2929317	1
32274	3064789	1
31841	3022509	1
31841	2780994	0
31841	2815007	2
31841	2979462	1
31841	2682059	0
30910	2661157	0
38368	3087849	1
38368	3074285	2
25910	3030074	1
25910	2841786	1
25910	2920132	2
37958	2771117	1
26355	2689074	1
26355	2828607	0
26355	3034707	0
26355	2832798	2
26355	3117982	0
35755	2759540	1
32841	2538204	0
32841	3034536	1
32841	2781584	2
32841	2922186	2
32841	2877591	0
35875	2759540	0
35875	2502477	1
35875	2828678	2
23632	2933634	0
23632	2965761	1
23632	2556113	1
38673	2975206	0
38673	2789366	0
38673	2660115	2
38673	2758631	1
38673	2737018	1
38673	3002145	1
36546	2902399	1
36546	3010466	2
36546	3017598	2
22788	2773782	1
22788	3033601	2
28071	2813917	1
28071	3024288	1
28071	3017598	2
28071	3033444	1
28071	2838489	1
28071	2970540	2
23523	2963114	1
24001	2997263	2
24001	2839198	0
24001	2964499	2
30496	3066782	2
20174	2724710	2
20174	2547730	2
20174	2831548	1
20174	2769292	2
24080	2838673	1
24080	2519083	0
24080	2929473	2
24080	2866198	1
24080	2928768	2
24080	2839326	2
27760	3043142	2
27760	2685076	2
31888	2938328	0
31888	3008520	1
31888	2815137	1
31888	2799927	1
31499	2934083	1
31499	2921774	2
31499	3090835	2
26552	3099617	2
26552	2806489	0
26552	3066951	2
25885	2862296	2
25885	2929499	0
25885	2843935	1
25885	2511953	2
25885	3021669	0
25885	3026125	1
31540	2674635	1
31540	2759725	0
31540	2460308	1
36624	2960117	1
36624	2855086	1
36624	3035087	2
36624	2903495	0
36624	2876770	1
36624	3062790	0
32766	2719072	1
32766	2963620	0
22717	2943360	2
22717	2794807	1
22717	2725476	0
22717	2819102	2
22717	2771230	1
22717	3022509	0
36001	2536280	2
36001	3035727	2
36001	2781584	0
36001	2619714	0
36001	2595464	2
32752	2880472	2
32752	2759425	2
32752	3045203	2
32752	3032078	0
32752	2916797	2
32752	2655408	0
37687	2866198	0
36839	2759102	0
20755	2806489	1
20755	2572586	2
20755	2913659	0
30744	2842959	0
30744	2685076	0
30744	2759285	1
30744	2514715	1
30744	2951192	0
30744	2831413	1
27114	2952155	2
27114	2514715	1
27114	2929891	1
27114	2556113	2
27114	3090566	2
28127	2519083	0
28127	2954953	2
28127	2837923	1
28127	3034360	0
28127	2995793	0
39869	2759603	0
39869	2777292	2
39869	2902399	0
35317	2824189	2
35317	2903191	2
35317	2862296	2
35317	2773281	1
35317	2855936	0
39384	3048897	1
39384	2937274	2
31644	2799530	2
31644	2844106	2
31644	2854895	0
31644	2797885	1
36063	2853661	2
36063	3074632	0
36063	2880472	0
36063	3064091	1
30280	2780994	1
30280	2839024	0
39552	3104832	2
39552	2984649	2
39552	2773782	2
36691	3051518	2
36691	2603781	1
36691	2781362	2
36691	3036770	1
28804	3021723	2
32699	3026429	2
32699	2698508	0
32699	3051655	0
32699	3027518	1
32699	2759425	0
32699	2784900	0
28892	2538427	1
28892	2960348	0
28892	2946942	1
28892	3066782	1
24741	2953965	2
24741	2839361	2
24741	2682283	2
24741	2964113	0
22614	3093711	1
22614	3107244	0
22614	3031255	2
27168	2758631	2
27168	2937274	2
27168	2944611	0
27168	2882169	1
27168	2826947	1
34323	2804033	2
34323	2781699	2
34323	2645496	2
35475	2502477	2
35475	2556113	2
35475	3005238	0
35475	2854895	2
35475	2894062	1
35475	2758631	1
23607	3049099	2
20771	3093610	1
36009	2827194	2
22826	3032926	1
36766	2828785	1
36766	2888273	1
36766	2651233	2
36766	3066797	2
36766	2794608	2
36766	2718808	1
35377	2882327	2
35377	2964113	0
29502	3034707	1
29502	3033604	0
29502	2859658	1
29502	2975214	1
29502	3028272	0
39825	2854895	0
39825	2888846	1
39825	2831548	0
27971	2921774	1
27971	2930201	0
29035	3008520	1
29035	2902324	2
29035	3067048	1
39525	2999445	2
39525	2977006	0
39525	2953363	2
39525	2551917	0
20493	2881278	2
20493	2651233	1
20493	2758631	1
20493	2858839	2
20493	2998374	2
20493	2556997	0
30659	3062018	2
32889	3016579	1
32889	2921774	0
24603	2813917	2
24603	3042457	2
24603	2754464	2
24603	2964844	1
24603	2905210	2
24603	2759910	1
22619	3034536	1
22619	2596939	2
21992	2881544	1
21992	2853988	1
21992	3080718	2
21992	2796275	2
21992	2511953	2
21992	2781618	1
22334	2998374	1
22334	2551917	2
22334	2798079	1
22334	3018735	1
22334	2904933	0
22334	2827860	2
38314	3075657	0
38314	2985837	0
38314	2902237	2
26890	3009223	0
26890	2718808	2
26890	3044374	1
26890	2973153	0
26890	2960400	1
26890	2962783	2
25879	2943360	1
33108	2930137	1
36333	2645496	1
36333	2824373	0
36333	2970214	0
29386	2975426	2
29386	2913502	0
29386	2838489	2
29386	2954953	0
29386	2995389	2
29386	2670936	2
37716	2985830	2
37716	3031143	2
37716	2809942	1
37716	2595464	1
37716	3067465	0
37716	3048857	2
36413	3001622	2
36413	3009223	0
36413	2875818	2
36413	2809993	0
35466	2954928	1
35466	2803034	1
35466	3031255	1
35466	3053909	0
26992	2905210	2
26992	2934747	0
26992	2666507	1
38937	3015034	0
38937	2963239	1
39906	2790638	1
39906	3066782	1
39906	2978076	2
39906	2596939	0
39906	2809962	2
39906	2897474	2
31899	2929891	1
31899	2919360	1
31899	2756446	0
38328	2894062	0
38328	3053909	0
38328	3051746	0
38328	3052918	0
25701	2838545	2
25701	3010163	2
25701	2798162	1
39160	2837923	2
39160	2853690	1
39160	2949364	0
36489	2683342	2
36489	2946768	0
36489	2996067	2
36489	3083100	2
36489	2642802	2
26815	2777310	0
26815	3070294	1
26815	2748440	0
26815	2886091	1
26815	2685740	1
26815	2460308	0
38924	3080718	2
38924	2930201	0
38924	2995793	0
36791	2775386	0
36791	2967280	1
36791	3034978	1
36791	3107018	2
36791	2799927	1
36791	3051746	1
38481	2825301	1
38481	3019339	0
38481	2771117	2
38481	3062031	1
38481	3120604	2
38481	3008564	0
28960	2876770	0
24017	2912410	2
24017	3070294	1
24017	2769292	1
24017	2951192	0
24017	2550074	1
24017	2952273	0
23824	2596857	0
23824	3108040	2
24230	3011485	0
24230	3044204	1
24230	2975206	1
24230	2759874	1
24230	3110888	2
24230	3029079	2
20776	2806489	2
20776	2903191	2
20776	3012592	1
20776	2843935	1
20776	2960143	0
20776	2760131	1
28320	2562919	1
28320	2886208	2
28320	3063706	0
39943	3083100	2
39943	2550074	0
39943	2758758	2
39943	2901985	0
39943	2963316	1
39943	3010405	0
37821	2917564	0
37821	3026423	0
37821	2953965	1
37821	2511953	2
37821	2804129	1
33267	2971805	0
33267	2844106	2
33267	2797885	2
33267	2595464	2
33267	2724710	2
33267	2960004	2
28181	2685076	2
28181	2951060	2
28181	2929464	1
28181	2842407	0
28181	2799530	1
28181	3027683	2
24667	3029313	1
33161	3001187	1
34184	3103922	1
34184	2831548	1
34184	2737018	0
34184	2853661	0
34184	2771230	2
34184	3053948	2
20439	2771230	2
20439	3032077	2
20439	2902399	2
20439	2930199	2
33923	2925759	0
33923	2930218	0
33923	2894062	0
33923	2964844	1
36703	3034978	1
36703	3017598	2
36703	2666581	0
36703	2837923	1
24609	2682059	2
20255	2901985	2
20255	3110499	2
28191	3064409	2
28191	2942101	0
28191	3033605	1
28191	2572247	0
28191	2964113	2
38443	3006037	2
38443	3034536	2
38443	2881544	2
38443	3066570	0
29468	2519083	2
29468	2505781	0
29468	2916797	1
29468	2903191	2
29468	3074279	2
33210	3000962	0
33210	2903191	1
33210	3002643	1
33210	3023864	2
33210	2759865	0
27173	2519807	2
31127	2923866	2
31127	2594085	0
26396	3035727	0
26396	2996138	1
26396	3023305	2
26396	2685076	1
26396	2933292	2
26396	3033601	1
21024	2919343	1
21024	2803034	1
21024	3033065	1
21024	3034707	1
21024	3027972	0
28190	2828221	2
35040	3111617	0
35040	3059969	1
25206	3031255	1
25206	2997263	2
25206	2538427	0
25206	2904301	1
25206	2845932	0
31901	3062709	0
31901	2945639	1
31901	3062559	2
31915	3064091	1
31915	3121009	0
24768	2951192	0
24768	2904488	0
24768	2748440	1
24768	2902452	2
24768	3053909	0
31737	2730897	0
31737	2798079	2
31737	3043944	0
25792	2572247	1
25792	2754544	1
25792	3039812	1
34051	2642472	1
34051	2935399	2
34051	3075657	2
34051	2760131	2
34051	2806489	2
37804	2881544	0
37804	2880538	1
37804	2859460	2
37804	2942242	2
37804	2843794	2
37804	2987312	1
29222	3013632	1
29222	2913502	2
29222	2769292	1
29222	3022509	0
29222	2797550	1
32918	3027683	1
32918	2842407	2
32918	2769292	0
32918	2963988	1
32918	3026429	1
32918	2903191	0
30397	3026425	2
30397	3027519	2
30397	3008520	2
33059	3026900	1
33059	2686260	0
33059	2970541	1
33059	2953060	0
27485	3093709	2
27485	3093586	1
27485	2972096	1
27485	3028605	0
27485	3010466	2
27155	2595464	0
27155	2880538	1
27155	2602068	1
27155	2813834	2
27155	3026902	0
27155	2845970	2
38827	2989550	2
38827	2648792	2
38827	2949496	0
38827	2882312	2
26914	3075674	2
26914	2777292	2
39554	2933042	1
39554	2682335	2
39554	3027972	2
39554	2619714	0
25075	2799717	2
25075	2881544	1
34139	2804232	1
34139	2946768	0
36821	3003040	0
26390	2595908	2
25992	3083193	1
25992	3031477	0
25992	2655408	2
25992	3099682	0
25992	3075145	2
25992	2813868	2
36449	2794827	1
36449	2625235	2
25590	3025095	2
25590	3104832	1
32936	2942242	0
32936	2886580	1
36681	2556113	1
36681	3024288	0
36681	2970541	2
36681	2519083	1
36681	2853661	1
36681	2682359	1
23597	2648438	0
36815	2985837	2
36815	2538427	0
36815	2996138	1
36815	2730897	2
36815	2681864	0
36815	2806489	2
26932	2953446	2
26932	2623894	2
26932	2828607	1
26932	2825183	2
26932	2629905	0
37928	2888273	0
37928	3034478	2
37928	2806489	0
37928	3066570	0
37928	3043942	2
37928	2748758	1
38739	3122068	1
32976	3004561	1
32976	2922186	2
28110	2550074	0
28110	2874666	0
28110	3049173	2
28110	2619714	0
28110	2962566	1
36186	3031143	1
36186	2862296	1
36186	2825979	2
36186	2608750	2
36186	2853988	1
29624	2595464	0
29624	3027519	1
29624	2975206	1
29624	2697760	2
24241	3066951	1
24241	3080685	2
24241	2970995	2
35157	3000962	1
35157	3076096	1
24305	2960117	0
24305	2839145	1
24305	2970892	2
24305	3066782	2
24305	3065204	2
36660	2975214	0
36660	2595908	0
36660	3099617	0
36660	2853988	1
36660	2809898	1
36660	2798117	0
36458	2929473	1
36458	2882326	2
36458	3053904	0
36458	2759295	0
20027	2996067	2
20027	2843323	1
23158	3049099	2
23158	3066570	2
23158	2562919	0
23158	2855935	0
23158	3107241	2
34251	2838099	0
34251	3068262	2
34251	2985837	1
34251	2845970	0
34251	2953307	2
34251	2940046	2
34659	2562919	2
34659	3089493	2
34659	2919343	1
34659	2933392	2
34659	2896771	0
26354	2949304	2
26354	2746696	0
34008	3066782	0
22998	2902324	1
22998	2970896	2
22998	2596939	1
29478	2930271	1
29478	2853690	0
29478	2729516	1
29478	2929473	1
29478	2799717	0
29478	3062790	1
25926	2642802	0
25926	2551917	0
25926	3120335	2
25926	2596939	0
25926	2865714	2
36611	2560958	2
36611	3053904	2
31494	2718808	2
31494	2908170	1
31494	3000962	2
31494	3008520	0
31494	2724710	1
31494	2902239	0
20036	3071008	0
20036	2608750	0
20036	2889093	2
37033	3026427	0
37033	2934083	1
37033	2888846	1
33660	2987312	2
36297	2787664	1
36297	2962635	0
36297	3031255	0
36297	2977103	2
35841	2604578	1
35841	2538204	2
35841	2858839	0
35841	2965761	0
22225	2619714	1
22225	2806489	0
22225	2934083	2
36612	3028272	0
36612	3064053	0
36612	3093609	0
36612	2781362	1
36612	3089493	1
36612	3038535	0
20038	2986281	1
20038	3075852	2
20699	2986308	2
20699	3074632	1
20699	3013877	2
32817	2813590	1
32817	2950370	1
32817	2944348	1
32817	3027683	0
30817	2919343	1
30817	3002643	0
30817	2853690	0
30817	2886063	2
30817	2874105	1
30817	3074364	1
33525	2853690	1
33525	2789298	0
27406	3028605	2
27406	2874666	2
27406	2988900	1
27406	2964499	1
27406	2667403	0
26996	2886085	1
26996	2910085	0
26996	2666929	2
26996	2807685	1
29968	2551917	0
29968	2596939	1
32911	3103197	0
32911	3034536	1
32911	2729516	0
27151	2729516	0
27151	2549948	1
27151	2666247	0
37848	2737018	1
37848	2551917	0
25958	3100201	1
25958	2968193	0
26052	3118202	2
26052	2666421	1
26052	2502477	2
26052	2971546	2
26052	2866198	0
22632	3098103	0
23886	3070294	0
27781	2937987	1
33504	2843323	0
33504	2781148	2
33504	2952273	1
33504	2781493	2
21528	2760141	0
21528	2877246	2
27309	2826952	0
26444	2996138	0
26444	2604578	0
26444	3066951	2
26444	3020541	0
26444	2838674	2
26444	2989550	0
25440	3077107	2
25440	2896771	0
25440	3033604	0
25440	2595908	0
38670	3034478	1
36470	2838099	2
36470	2964113	0
36470	2798055	1
36470	3031255	1
36470	2964499	2
36470	2719939	1
32652	2787744	1
32652	2697760	1
32652	3027972	1
34538	2838489	1
34538	2942242	0
34538	2809962	0
34538	3115957	2
34538	2913670	1
39496	3066570	0
39496	3027519	2
39496	2682059	1
39496	3082394	0
39496	2780994	1
39496	2926114	0
30992	2729516	2
30992	2947732	2
30992	2748440	1
30030	2965899	2
30030	2756397	0
30030	3015702	2
30030	2913659	2
20809	3110888	1
20809	2853661	0
20389	2682349	1
20389	3049173	2
20389	3062041	0
23806	3074303	1
23806	2682059	0
23806	3043185	0
23806	2815007	2
23540	2724710	0
23540	2844951	1
23540	3064789	1
23540	2970540	2
23540	2619714	1
23540	3050761	0
30667	2824035	0
30667	2536280	1
30667	2963662	2
21891	2880472	1
21891	2759156	0
21891	2759725	1
21891	2804231	2
21891	3093645	0
24749	2724710	0
24749	2880472	2
24749	3051518	2
23688	2831548	2
23688	2769292	2
24878	2730897	2
24878	2551917	0
24878	2917564	1
24878	2824022	1
20473	2988900	1
20473	3066951	2
20473	2886683	2
27123	3070296	1
27123	2666889	2
27123	2667273	2
27123	2828606	0
35436	2667301	1
35436	2960004	0
35436	2919965	0
20866	2683675	1
20866	2885491	0
29686	2954928	0
29686	2919496	2
29686	3053909	2
29686	3068262	2
20781	2969220	2
20781	3031635	1
23307	2977649	2
20151	2970540	0
20151	2551917	2
20151	2762892	1
20151	2831548	2
20151	3037500	1
28142	2976021	2
28142	3041444	0
28142	2946087	1
28142	2832798	2
28142	3069689	2
28142	3108040	0
21905	2845970	0
35745	2970541	0
35745	2943523	0
37796	2925250	1
37796	3011609	2
27367	2951212	2
27367	2888273	0
27367	2538427	1
23866	2922879	0
23866	3120335	2
23866	2942242	2
23866	2536280	1
23866	3044204	0
35207	2519805	1
35207	2873810	2
35207	3117277	0
35207	3013656	0
29713	2902452	2
29713	2629905	1
29713	2831413	1
29713	3012536	0
29713	2874666	1
29713	2843935	0
29409	3005857	2
29409	3040508	2
29409	2536280	2
29409	3065780	1
29409	2881278	1
29409	2667541	1
39847	2886208	2
33315	2781584	1
33315	2949364	0
33315	2974747	0
33315	2866198	2
33315	3089493	2
34896	2841563	2
34896	2991285	1
34896	2801489	0
20145	3107018	0
20145	2942242	2
30113	3113646	0
30113	2615758	1
24109	3074303	1
24109	2806489	2
24109	2961713	0
32531	2920061	1
32531	3064409	0
32531	2771651	0
32531	2996138	2
32531	3085107	2
32531	2797885	2
21209	2962635	2
21209	2882312	1
21209	2502477	1
21209	3028272	2
21209	2754464	0
25074	3033605	1
25074	3026427	0
25074	2922902	2
22232	2930208	2
22232	2828678	0
22232	3104832	2
22232	2748585	2
22232	2842959	0
35969	2942242	0
35969	2850930	2
35969	2989550	2
35969	3026125	0
35969	3080494	2
35969	2950179	1
26905	2535192	1
26905	2975509	1
30076	3010466	2
30076	3053558	2
22774	2667265	1
22774	2759050	0
22774	2896771	2
22774	2951060	1
22774	2683677	2
25223	2916797	1
37940	2881278	2
37940	2729516	2
37940	2882327	1
37940	2975465	1
34043	3029097	2
34043	2842959	2
34043	3066782	2
34043	3066809	2
34043	2843935	1
26413	3096998	0
21766	2853690	2
21766	3087763	2
21766	2511953	0
21766	2831548	2
21766	2929891	1
36952	2880538	1
36952	3033604	2
36952	2730897	0
36952	3006037	2
35117	2809898	1
35117	2877645	1
35117	3035727	1
35117	2848280	1
30662	2902399	0
30662	2942101	0
30662	3031068	1
30662	2977584	2
37466	2975206	1
37466	2881278	2
37466	2787744	2
36344	2913502	0
23946	2771281	2
23946	3098103	1
38393	2824373	2
38393	2877246	0
38393	2780371	1
38393	2902239	1
33285	3012592	2
34698	2996138	2
34698	2838861	0
34698	3084717	2
27263	3031255	1
27263	2952831	2
21603	2850376	0
21603	2604577	2
21603	3120335	1
21603	2963177	2
21603	2803492	2
21603	3088085	2
32725	2963662	1
32725	2930271	0
32725	2933634	2
32725	3040508	2
32725	2874638	0
32725	2995389	1
35587	2842959	2
38230	2731008	1
38230	2666555	2
38230	2934214	2
37060	2645496	0
37060	2882326	2
37060	2897794	0
37060	2615758	1
37060	2923095	0
37060	3015034	0
23038	3088085	2
23038	2933042	2
23038	2797550	1
33685	2922903	0
33685	2737018	2
33685	2759425	2
33685	3050761	0
35821	2839326	2
35821	3007537	2
35821	2769292	1
35821	3034199	1
35821	2685076	1
34350	2984649	2
34350	2535192	0
34350	3000962	2
34350	2538427	0
34350	3066782	1
27768	3027972	1
26855	3049173	1
26855	3062018	2
21386	2843323	0
21386	2596939	0
21386	2845970	1
21386	2737018	1
36223	2881278	2
36223	3107241	2
36223	2771230	1
39870	2950366	2
39870	2954928	0
39870	2547730	2
33365	3049173	0
33365	2762508	2
33365	2913659	0
33365	2960004	1
39977	2851812	0
37209	3088085	0
37209	3010265	2
26182	2813917	0
26182	2881278	1
26182	3093610	1
26182	2771117	1
26182	2864985	1
28273	2929891	0
28273	2975426	1
39310	3017598	1
39310	2888846	1
27674	3034707	0
27674	2910920	2
27674	2853587	0
23817	2595464	0
23817	2685076	0
23817	2789365	1
37620	2913371	1
37620	2842959	0
37620	2804033	0
37620	2749086	1
37620	2536280	1
29169	2604578	2
29169	2886091	0
29169	2724710	1
29169	2754544	1
29169	3047411	2
29169	2964844	0
30890	3062041	1
30890	2787830	2
30890	3087416	1
30890	2933634	1
30890	2952155	1
36448	2918691	2
25755	3028605	2
25755	3010163	2
25755	3027972	0
34655	3034320	2
34655	2987263	0
34655	2460308	0
20520	3098103	0
20520	2962733	1
24078	2848057	1
24078	2949364	0
24078	2749086	0
24078	2779525	0
24078	2872828	1
34870	3034536	1
34870	2460308	1
22951	2758631	0
22951	2970928	1
22951	2645496	1
22951	2919360	2
22951	2964113	1
22951	3032052	1
36021	3015034	2
36021	3079828	1
36021	2670936	1
36021	2841628	1
29796	2859658	0
29796	2930271	2
29796	2918691	0
29796	3089448	0
29796	3035727	2
29796	3083193	2
35860	2759910	2
35860	3022509	2
35860	2996138	1
35860	3047512	0
35860	3070296	2
21527	2756252	1
21527	2964037	1
21527	2519083	1
39273	2963662	2
39273	2762397	2
39273	3015034	0
31785	2505781	1
31785	2975206	1
31785	2985837	1
31785	3100201	1
31785	3029313	0
33678	2975509	0
33678	3062018	2
33678	2899908	1
29256	3011609	0
29256	2619714	1
21849	2769292	1
21849	2667348	1
21849	2938507	2
27288	2572586	0
28809	2824370	2
36697	2789365	0
36697	3088085	1
36697	2629905	0
36701	2803034	1
36701	2816341	1
36701	3050400	1
28792	2933725	2
28792	2926474	2
28792	2903191	1
28792	2951212	0
37423	2838509	0
37423	2749139	1
37423	3022509	0
37423	3076096	2
37423	3070296	0
37423	2918691	0
37667	2781493	2
37667	3003963	2
37667	2848056	1
28052	2671078	1
28052	2850376	0
28052	2968193	2
25943	3090835	2
25943	2460308	0
34454	3011756	0
34454	2963988	2
34454	2828299	2
29587	2844106	2
32201	2926114	2
24239	2964844	2
24239	2718808	0
26949	3008520	1
26949	2823926	2
26949	2787830	1
26949	2737018	2
26949	2920061	1
26949	2827194	0
36462	2749139	1
36462	2896771	0
36462	2934039	0
36462	2843323	1
36462	2874638	1
33915	3066105	2
33915	3067470	1
33915	2754464	2
33915	3070296	1
30670	2803831	0
30670	3074364	0
30670	3066782	2
30670	2919319	0
38474	2951060	0
38474	3027972	2
28059	2773281	2
28059	2881544	0
20187	2938507	1
20187	2919496	1
20187	3031255	2
21188	2904621	0
21188	2934214	2
21188	3001796	2
21188	2881544	0
21188	2888273	2
36982	2547730	0
36982	2962635	2
36982	3066782	0
36982	2902452	2
36982	2985837	2
36982	2813212	1
21242	2897474	2
21242	3034360	0
21242	2964499	1
21242	2962653	0
21242	2667403	2
21242	2596939	2
33761	2877591	0
33761	2602068	0
33761	2845970	1
33761	2460308	2
33761	2923866	0
32872	2889093	0
32872	2866198	0
32872	3108040	1
32872	3034199	1
32872	2996067	1
32872	3039812	1
33517	2803034	2
33517	3031635	0
33517	2790638	0
33517	2724710	0
33517	3032078	0
33517	3062031	0
38257	2898900	1
34756	2942241	2
34756	3003963	2
34756	2882326	0
38615	2929317	1
38615	3062031	1
38615	2875818	2
38615	2756397	0
38615	2904301	0
24977	3034707	2
24977	2797885	0
24977	2804033	0
32761	2949364	2
31660	3087416	1
20592	2920181	1
20592	2898712	0
21714	2918279	2
21714	3066951	0
21714	2901985	1
21714	2655408	0
21714	3080718	0
21714	3107018	1
38019	2881544	1
27013	2930379	0
27013	3029079	2
27013	3010881	2
27013	2831548	1
27013	2759082	1
27013	2762508	0
22406	2850376	1
22406	2572586	1
22406	3013877	1
22406	3052446	1
22406	2594085	1
32442	2780994	1
32442	2965317	1
27553	3053909	1
27553	3033604	2
23613	2875818	2
23613	3088035	2
23613	2806419	2
23613	2942101	0
39117	2973153	2
39117	3044978	1
39117	2855936	2
39117	3034707	2
39117	2781493	1
